city,total_margin,margin_share,cumulative_share
Moncel-lès-Lunéville,896.4334456418848,0.00005320634803894007,0.9020081108750249
Meudon,895.9467026525623,0.00005317745820108171,0.902061288333226
Batesville,895.8875579790324,0.000053173947765254286,0.9021144622809912
Red Lion,895.5247203612726,0.00005315241212904392,0.9021676146931202
Blythe,895.0698688615248,0.000053125415158639404,0.9022207401082789
Long Eaton,894.995314161953,0.00005312099008579921,0.9022738610983647
Malle,894.5769830479159,0.00005309616072344421,0.9023269572590881
Ajaccio,894.3531543563149,0.0000530828757357808,0.9023800401348239
Ewa Beach,893.884121282115,0.00005305503704110806,0.902433095171865
Puerto de Sagunto,893.813338568892,0.000053050835848377927,0.9024861460077133
La Habra,893.4002711314779,0.00005302631890298119,0.9025391723266163
Mislata,892.9073848715968,0.00005299706444129824,0.9025921693910576
Wheat Ridge,892.7263398597254,0.000052986318809306066,0.9026451557098669
Casimiro de Abreu,892.7150463117109,0.0000529856484991462,0.902698141358366
Heidenheim an der Brenz,891.2619327862651,0.00005289940131108017,0.9027510407596772
Pokolbin,890.7474222260478,0.00005286886337424869,0.9028039096230513
Rockville,889.8839179400859,0.000052817611482883675,0.9028567272345343
Buckingham,889.8374394699619,0.0000528148528289426,0.9029095420873632
Cehegín,889.1449215162926,0.0000527737495530159,0.9029623158369162
Paracuru,888.6062676862097,0.00005274177863169961,0.903015057615548
Canaã dos Carajás,888.5215260145064,0.00005273674892770992,0.9030677943644757
Carpentras,888.2917132373743,0.000052723108764390116,0.9031205174732402
Étoile-sur-Rhône,887.9460845751563,0.00005270259453772487,0.9031732200677779
Maricopa,887.2600729618129,0.00005266187743503782,0.9032258819452129
Pojuca,887.1855560571514,0.00005265745460545301,0.9032785393998184
Lewisville,887.0829844641424,0.00005265136663550602,0.903331190766454
Irún,886.8253490525834,0.000052636075105006784,0.9033838268415589
San Carlos,886.3206863295296,0.000052606121670520804,0.9034364329632295
Feltham,886.1485486983107,0.000052595904721608686,0.903489028867951
Gonesse,885.6662533069087,0.000052567278863685534,0.9035415961468148
Grapevine,885.6490803956754,0.000052566259593491666,0.9035941624064083
Belle Isle,885.4478100800333,0.00005255431352151497,0.9036467167199298
Potomac Falls,885.0213032833283,0.000052528998904822806,0.9036992457188346
Brigstock,883.6417466658941,0.000052447117567303015,0.9037516928364019
Zwevegem,882.9365345021012,0.000052405260847196826,0.903804098097249
Victoria,882.2552093292204,0.000052364821900555314,0.9038564629191496
Alcira,882.1520479599424,0.00005235869892539785,0.9039088216180751
Sant Joan Despí,881.6161510331747,0.00005232689163559043,0.9039611485097105
Brownsburg,881.1344208918626,0.0000522982993271663,0.9040134468090378
Oostkamp,881.026908295004,0.000052291918091978294,0.9040657387271298
Destelbergen,880.6111224326562,0.00005226723979889441,0.9041180059669287
Hartford,880.4478553400928,0.000052257549346365595,0.904170263516275
Jaguariaíva,879.7263312099074,0.00005221472445604521,0.9042224782407311
Akashi-shi,879.5812758981048,0.00005220611493412009,0.9042746843556653
Hucknall,879.2850309501265,0.00005218853179743154,0.9043268728874627
Eitorf,878.9908494522829,0.00005217107113346705,0.9043790439585961
Estero,878.2054219426716,0.00005212445336207654,0.9044311684119583
Pearl City,877.8940508217484,0.000052105972436013756,0.9044832743843942
Stamford,877.8706760309149,0.000052104585063351046,0.9045353789694577
Soumagne,877.007385361788,0.00005205334585086557,0.9045874323153085
Salzgitter,876.9311407830199,0.000052048820477996295,0.9046394811357865
New Braunfels,876.7780226426288,0.00005203973240000419,0.9046915208681865
Montornès del Vallès,876.6176998273238,0.00005203021670025964,0.9047435510848868
Le Mans,876.5332176977215,0.00005202520240096889,0.9047955762872878
Gavà,875.5790945882895,0.00005196857197683731,0.9048475448592647
Mulgrave,875.3885701928422,0.0000519572637114626,0.9048995021229762
Wildomar,874.9028078073027,0.00005192843207574565,0.9049514305550519
Azucaica,874.5829817480146,0.00005190944932057834,0.9050033400043725
Ermont,874.4829011623593,0.00005190350920031821,0.9050552435135728
Wemmel,874.3696766970639,0.000051896788946476365,0.9051071403025193
Wekiwa Springs,874.2029987493893,0.000051886896048194286,0.9051590271985674
Dieppe,874.0600496443257,0.00005187841153674187,0.9052109056101042
Fountain,873.9453642210656,0.00005187160457011805,0.9052627772146743
Lucedale,873.870240379542,0.000051867145716783695,0.9053146443603911
Spartanburg,873.8463645880798,0.00005186572860804414,0.9053665100889992
Cristalina,873.7907106884912,0.00005186242536142207,0.9054183725143605
Waldorf,873.5505219802895,0.00005184816935160256,0.9054702206837121
Goldsboro,873.5424513654345,0.000051847690333394405,0.9055220683740455
Martinsburg,871.0320939498057,0.000051698692155105283,0.9055737670662005
Gagny,870.7280118509585,0.00005168064385708346,0.9056254477100576
Meadow Woods,870.2847903002183,0.00005165433716337219,0.905677102047221
Sanary-sur-Mer,869.6731950943018,0.00005161803692542018,0.9057287200841464
Bergheim,869.6581194852898,0.00005161714213718588,0.9057803372262835
Muskego,869.5123730000021,0.000051608491591783574,0.9058319457178753
Paradise,869.3180686174521,0.00005159695897142709,0.9058835426768468
Saulx-les-Chartreux,869.2633874447098,0.00005159371345942366,0.9059351363903062
Lawnton,867.2772355442052,0.000051475828646234005,0.9059866122189524
Polignac,866.8899647333994,0.00005145284281762037,0.90603806506177
Garges-lès-Gonesse,866.6947517857113,0.00005144125627085898,0.906089506318041
Colmenarejo,866.4430512912998,0.000051426316997706756,0.9061409326350387
Oakdale,866.265383224821,0.000051415771798811704,0.9061923484068375
Weslaco,865.9318485308615,0.00005139597538994706,0.9062437443822274
Milford Mill,865.573711983652,0.000051374718778127255,0.9062951191010056
Carney,865.1653492748603,0.00005135048107424001,0.9063464695820799
Ulianopolis,864.6606318316384,0.000051320524391927515,0.9063977901064718
Droitwich Spa,864.6323437084818,0.00005131884539642221,0.9064491089518681
Skipton,864.6126283104609,0.00005131767522106348,0.9065004266270892
High-sand city,863.9170226878016,0.000051276388681569686,0.9065517030157708
Hatfield,863.2650567325974,0.00005123769230350528,0.9066029407080743
Ávila,863.1128134266646,0.00005122865614988848,0.9066541693642243
Harelbeke,862.1377718454462,0.00005117078414391307,0.9067053401483681
Harrison,862.0160754769951,0.00005116356105404916,0.9067565037094222
Estância,861.7748665570678,0.00005114924449122328,0.9068076529539133
Shafter,861.605525883799,0.000051139193551197686,0.9068587921474645
Allen,861.5946831780869,0.00005113855000004885,0.9069099306974645
Lebrija,861.5671807924953,0.00005113691764071776,0.9069610676151052
Kitakyushu City,861.4312336922256,0.00005112884872186272,0.9070121964638271
Isernhagen,861.3588625153651,0.00005112455324845892,0.9070633210170755
Valley Stream,860.7585567431362,0.000051088923076467594,0.907114409940152
Quakertown,860.1494975431119,0.000051052773359017455,0.907165462713511
Palma del Río,859.8821462545028,0.000051036905158450475,0.9072164996186695
Forchheim,859.8745125037836,0.00005103645206960202,0.907267536070739
River Hills,859.4586574546213,0.00005101176967004737,0.907318547840409
Royal Tunbridge Wells,859.0044384163672,0.000050984810238365345,0.9073695326506475
Tarpon Springs,858.4007981552861,0.00005094898215321576,0.9074204816328006
Voiron,858.332396445011,0.00005094492228104003,0.9074714265550817
Joinville-le-Pont,857.9536079674764,0.00005092243990751099,0.9075223489949892
Vigia,857.8569050092533,0.00005091670026082932,0.90757326569525
Hoogstraten,857.5361386030042,0.000050897661692898754,0.907624163356943
Austintown,857.1299436666562,0.000050873552653616405,0.9076750369095966
Brasschaat,856.9285179784656,0.00005086159735975499,0.9077258985069564
Villeveyrac,856.7440556601238,0.00005085064889909962,0.9077767491558555
Royal Wootton Bassett,855.9737328872683,0.000050804927644773236,0.9078275540835002
Townsville,855.8956862272236,0.00005080029531230304,0.9078783543788126
Hartsville,855.7710861909239,0.00005079289987996029,0.9079291472786926
Alès,855.4056600352583,0.00005077121060529589,0.9079799184892978
Hoyerswerda,855.2932977756733,0.00005076454152627058,0.9080306830308241
Worms,854.9465976678273,0.00005074396370569408,0.9080814269945298
Elne,854.362198669113,0.000050709277654353216,0.9081321362721841
Raeren,854.2268383127748,0.00005070124356072918,0.9081828375157449
Sainte-Agnés,853.8198545891078,0.000050677087704259426,0.9082335146034491
Farmers Branch,853.3161585045607,0.000050647191643028606,0.9082841617950922
Saint-Symphorien-d'Ozon,853.0221709888801,0.000050629742492559656,0.9083347915375848
Prattville,852.8615085592007,0.00005062020663555671,0.9083854117442204
Atwater,852.5911239328841,0.00005060415839616747,0.9084360159026165
Bad Vilbel,852.5814828603651,0.0000506035861660009,0.9084866194887826
Pfullingen,851.2213569221959,0.00005052285810482152,0.9085371423468874
Lossatal,850.9901792154031,0.000050509136928323417,0.9085876514838157
Wegberg,850.9310910468936,0.000050505629846259504,0.908638157113662
Loos,850.7937931634514,0.00005049748075386792,0.908688654594416
Puerto del Rosario,850.5542133876346,0.00005048326088623897,0.9087391378553021
Woippy,850.5476665135928,0.00005048287230718658,0.9087896207276094
Iturama,850.5042322551128,0.00005048029433747256,0.9088401010219469
Montrond,850.4175604135102,0.000050475150071390225,0.9088905761720183
Bournemouth,849.5137623758773,0.00005042150660998102,0.9089409976786282
Balen,849.4858530672916,0.00005041985009839798,0.9089914175287266
Corby,849.3720913790314,0.0000504130979585615,0.9090418306266852
Northolt,849.2819918684335,0.00005040775024876517,0.909092238376934
Clonbinane,849.1550381352091,0.00005040021511657258,0.9091426385920506
Araçuaí,849.0453431377691,0.00005039370434855037,0.9091930322963991
Ridgemont,848.9906372021102,0.000050390457366784335,0.9092434227537659
Pontal,848.448980719954,0.000050358308227941666,0.9092937810619939
Muskogee,848.0949001858787,0.00005033729235417947,0.909344118354348
Évry-Courcouronnes,847.2463781221433,0.0000502869297082281,0.9093944052840562
Burlada,846.6225652123342,0.00005024990430834833,0.9094446551883646
Teresina,844.3525406835794,0.00005011517069736913,0.9094947703590619
Coulsdon,844.061472156086,0.00005009789479869279,0.9095448682538606
Laguna Hills,843.9562832517553,0.000050091651482492504,0.9095949599053432
Presidente Venceslau,843.7851362274597,0.00005008149332944191,0.9096450413986725
Fountain Hills,843.1688934352306,0.00005004491724156921,0.9096950863159142
Narón,843.1506143645266,0.000050043832317080466,0.9097451301482312
Seillans,842.2892982877482,0.00004999271030330978,0.9097951228585346
Redditch,842.0991597937344,0.00004998142494248653,0.9098451042834771
Soria,841.0224327086096,0.00004991751755894052,0.9098950218010361
Göttingen,840.7173632836503,0.00004989941065978439,0.9099449212116958
Winterton,840.516688296297,0.00004988749992254925,0.9099948087116184
Harvey,839.275954461287,0.000049813858185318035,0.9100446225698037
Hartlepool,839.2611923938107,0.000049812982006831236,0.9100944355518106
Lynnwood,839.1730481588972,0.00004980775034924056,0.9101442433021598
Ziltendorf,838.3793076145852,0.000049760639171206534,0.910194003941331
Horizon City,838.3066231792023,0.00004975632510485304,0.9102437602664358
Rödermark,838.0841675824811,0.000049743121615001226,0.9102935033880509
Puchheim,837.7588523539607,0.00004972381305912887,0.9103432272011099
East Hartford,836.7524155763333,0.00004966407764237265,0.9103928912787524
Alloa,836.544060565495,0.00004965171106984435,0.9104425429898222
Naval Air Station Key West,835.6619454754754,0.00004959935456449735,0.9104921423443867
Massy,835.1318411196255,0.00004956789108330817,0.91054171023547
Mercalaspalmas,835.0369551043354,0.000049562259278316845,0.9105912724947484
Charleville-Mézières,834.7071543649568,0.000049542684492248575,0.9106408151792407
Euskirchen,834.6982758122203,0.00004954215752020255,0.9106903573367608
Ridgefield,834.6730465925082,0.000049540660080932205,0.9107398979968417
Guilford,834.6568845208533,0.00004953970080747617,0.9107894376976493
Romeoville,834.5555386236639,0.00004953368558670949,0.910838971383236
Derry,834.1812074635059,0.000049511467769998145,0.910888482851006
Germantown,833.5465457695115,0.00004947379845819166,0.9109379566494642
Ortuella,832.9173002540476,0.000049436450614845926,0.910987393100079
Walker,832.5790695379061,0.00004941637548122839,0.9110368094755603
Port Orchard,832.3123284679752,0.000049400543499197804,0.9110862100190594
Pierrefitte-sur-Seine,832.2692159625748,0.0000493979846266141,0.9111356080036861
La Homa,832.1882967135484,0.00004939318179630062,0.9111850011854823
Maricá,832.071779758671,0.000049386266122098836,0.9112343874516045
Altamonte Springs,832.030474317883,0.000049383814504893834,0.9112837712661094
Bourges,830.2166567363627,0.00004927615831469846,0.9113330474244241
Dry Run,830.0970629170785,0.00004926906001821803,0.9113823164844423
Forest Grove,829.7910058073304,0.000049250894496638914,0.9114315673789389
Chaumont,829.5408827424055,0.000049236048849246284,0.9114808034277881
Brookhaven,829.1294977907091,0.00004921163176505074,0.9115300150595532
San Mateo,828.9477013643973,0.00004920084153407753,0.9115792159010874
Greeley,828.6863169063091,0.00004918532748502389,0.9116284012285724
Skokie,828.5579046621287,0.00004917770578528753,0.9116775789343576
Oita City,828.2367244637538,0.000049158642657398854,0.9117267375770151
Lydiate,827.9924586980952,0.00004914414466047023,0.9117758817216755
Chaska,827.6943012723259,0.00004912644801177534,0.9118250081696873
Schelle,827.5459556462492,0.00004911764319860214,0.9118741258128858
Totana,827.2957187136084,0.00004910279079277656,0.9119232286036786
Huy,826.4079590883147,0.00004905009926522599,0.9119722787029438
Monroe Charter Township,826.3080083954594,0.00004904416685454158,0.9120213228697984
Lysterfield,826.2177038451696,0.00004903880697494809,0.9120703616767734
Muncie,825.7729177469648,0.000049012407420068674,0.9121193740841934
Pepper Pike,825.6754196920077,0.00004900662058171454,0.9121683807047751
Inhumas,825.1657592698764,0.00004897637051693458,0.9122173570752921
Saint-Offenge,824.8413259781162,0.000048957114306983094,0.912266314189599
Reiffton,824.6414636060761,0.00004894525180120717,0.9123152594414001
Troisdorf,823.6607511535399,0.00004888704320989519,0.9123641464846101
Uruguaiana,823.6464704511397,0.00004888619560204897,0.9124130326802121
Surgères,823.3471545826653,0.00004886843019587291,0.9124619011104079
Furiani,822.8057643767646,0.00004883629686142397,0.9125107374072694
Hopewell Junction,822.6859190537425,0.00004882918363734855,0.9125595665909068
Écully,822.6681585022948,0.00004882812948872627,0.9126083947203955
Edmonds,822.2380252097374,0.000048802599627275646,0.9126571973200226
Beckenham,822.2199578684649,0.00004880152726964268,0.9127059988472922
Castro Valley,822.2030425427156,0.000048800523288015947,0.9127547993705802
Las Gabias,821.8374464714311,0.000048778823928286566,0.9128035781945085
Gap,821.2463698513554,0.00004874374153759898,0.9128523219360462
Villa Park,821.0123416592329,0.000048729851175183864,0.9129010517872214
La Bazoge,820.968416217977,0.000048727244052115684,0.9129497790312735
Burton Latimer,820.8490524590806,0.00004872015941049509,0.912998499190684
DeLand,820.7864283455712,0.00004871644245817118,0.9130472156331421
Petaluma,820.4526645349545,0.000048696632450460285,0.9130959122655926
Picayune,820.2693641775746,0.00004868575295610649,0.9131445980185487
Pantin,819.9994502292919,0.00004866973265304583,0.9131932677512018
Arroyomolinos,819.9233710459556,0.00004866521709695319,0.9132419329682988
São Miguel do Oeste,819.7988844734936,0.00004865782839907184,0.9132905907966978
Idstein,819.3882639201361,0.000048633456684495484,0.9133392242533824
Lugo,819.1481612654374,0.00004861920578224158,0.9133878434591647
Le Plessis-Trévise,818.6796234803209,0.000048591396484646204,0.9134364348556493
Herbignac,818.5416201232233,0.00004858320552001411,0.9134850180611694
Tourcoing,818.4374421897595,0.00004857702220834408,0.9135335950833777
Hollywood,817.3380058429241,0.00004851176695353316,0.9135821068503313
Uckfield,817.2222553749548,0.00004850489677291419,0.9136306117471041
Billinghay,817.1418864669824,0.00004850012660719818,0.9136791118737113
Fréjus,816.971611177848,0.00004849002019456915,0.9137276018939059
Leigh,816.6021960369845,0.00004846809416018122,0.9137760699880662
West Drayton,816.3263223515698,0.00004845172012662377,0.9138245217081927
Clitheroe,816.0383108640793,0.00004843462567358085,0.9138729563338663
Greven,815.9451954390084,0.00004842909895908999,0.9139213854328254
Ube,815.3994631657014,0.000048396707908297745,0.9139697821407337
Oshkosh,814.7393793266835,0.00004835752970645308,0.9140181396704401
Camocim,814.5759017903539,0.00004834782676337706,0.9140664874972034
La Crau,813.9702851333673,0.00004831188137246549,0.9141147993785759
Washington Township,813.8579410249082,0.000048305213370770704,0.9141631045919465
North Miami,813.8060777535311,0.000048302135110716105,0.9142114067270573
Sierra Vista,813.5969242136513,0.000048289721142796314,0.9142596964482002
Alcalá la Real,813.3595474385273,0.000048275632030687655,0.9143079720802307
Wentzville,813.3548828968491,0.000048275355174408826,0.9143562474354051
Cedar Park,813.0361272904511,0.00004825643595423043,0.9144045038713593
Olching,812.688621561495,0.000048235810317324255,0.9144527396816766
Holladay,812.6715523720296,0.0000482347972033671,0.91450097447888
Perillo,812.438131954246,0.000048220942914408603,0.9145491954217944
Ken Caryl,812.2892343696525,0.000048212105340636054,0.914597407527135
Homer Glen,812.0259908118883,0.0000481964809477472,0.9146456040080828
Memmingen,811.5789669346074,0.00004816994857313317,0.914693773956656
Carnot-Moon,811.1007878100108,0.00004814156702952619,0.9147419155236854
Rheinfelden (Baden),810.985234802798,0.00004813470856886901,0.9147900502322542
Ostend,810.9163549658297,0.00004813062031826165,0.9148381808525725
Sóller,810.8400922632467,0.000048126093869682846,0.9148863069464422
La Gangosa,810.7514694375868,0.00004812083380611741,0.9149344277802484
Aldershot,810.5637283807513,0.00004810969074127557,0.9149825374709896
Mia Mia,810.2431802591157,0.00004809066512927292,0.9150306281361188
Fairmont,810.0268506570208,0.000048077825237860856,0.9150787059613568
Kernersville,809.9830248887329,0.00004807522403071945,0.9151267811853875
Calahonda,809.7130517173575,0.000048059200212568524,0.9151748403856
Madison Heights,808.9051583843413,0.000048011249018797504,0.9152228516346188
Bastogne,808.8118539742002,0.000048005711087405415,0.9152708573457063
Mokena,808.6904444645871,0.00004799850502358092,0.9153188558507298
Independence,808.4663399959279,0.000047985203667619095,0.9153668410543975
Skelmersdale,808.2175834366395,0.000047970439126944256,0.9154148114935244
Kelso,808.1504694839191,0.0000479664556875221,0.9154627779492119
Torrelodones,807.9526312615607,0.00004795471332185582,0.9155107326625338
Wattignies,807.7061721181524,0.000047940085140561036,0.9155586727476743
Leek,807.6767740216433,0.000047938340264394095,0.9156066110879386
Varel,807.2999965399504,0.00004791597725024994,0.9156545270651889
Le Blanc-Mesnil,806.7646830217009,0.00004788420458770549,0.9157024112697766
Berkley,806.4476978074752,0.00004786539044627281,0.9157502766602228
Temple Terrace,806.3387952806971,0.00004785892671405684,0.9157981355869369
Oak Park,806.3049137804785,0.00004785691573276037,0.9158459925026696
Countryside,803.660428541619,0.00004769995661584361,0.9158936924592854
Perkasie,802.9047893255176,0.0000476551068801279,0.9159413475661655
Warburg,802.6307043312312,0.00004763883901142091,0.9159889864051769
Balliang,801.3808738898215,0.00004756465735992341,0.9160365510625369
Norton Canes,800.8517404907833,0.000047533251508295365,0.9160840843140452
Grosse Pointe Woods,800.7171882293514,0.00004752526537782916,0.9161316095794231
Wallis Lake,800.6922268895185,0.00004752378383813301,0.9161791333632612
Remseck am Neckar,800.3307600559432,0.00004750232956258669,0.9162266356928237
Ollioules,800.2961354260785,0.00004750027447403967,0.9162741359672978
Kalamazoo,799.6718393427989,0.00004746322039618502,0.916321599187694
Granbury,799.639056002558,0.00004746127459438656,0.9163690604622884
Torrington,799.5686135870557,0.00004745709359947373,0.9164165175558878
Ibiza,799.1264994836384,0.000047430852636495714,0.9164639484085243
Ridgecrest,798.754199098242,0.00004740875535311485,0.9165113571638774
Herzogenaurach,798.5330093898417,0.00004739562699800383,0.9165587527908754
Clichy-sous-Bois,798.3616052968072,0.000047385453587056676,0.9166061382444625
Santa Isabel,798.1365941078648,0.00004737209841418832,0.9166535103428766
Guyancourt,797.5922810216423,0.00004733979159693546,0.9167008501344736
Einbeck,797.5000506000191,0.00004733431741038372,0.9167481844518839
Korntal-Münchingen,797.2711771066588,0.00004732073299672332,0.9167955051848807
Saint-Germain-d'Esteuil,796.9333787734627,0.00004730068352649172,0.9168428058684072
Aalter,796.6469204198887,0.00004728368125718437,0.9168900895496643
Springboro,796.3312503313646,0.000047264945172897075,0.9169373544948373
Banbridge,796.3306458801454,0.000047264909296678826,0.916984619404134
Barstow,793.525112783396,0.000047098391446295045,0.9170317177955802
Tipton,792.6238203932758,0.00004704489670351551,0.9170787626922837
East Kilbride,792.2912964341182,0.00004702516028516985,0.9171257878525688
Methuen,792.2544185085914,0.00004702297145592651,0.9171728108240248
La Puente,792.1289171433567,0.00004701552252667192,0.9172198263465514
Morlanwelz,792.108810012749,0.000047014329100663124,0.9172668406756521
Lantana,792.101877732153,0.00004701391764643204,0.9173138545932986
Argyle,791.8896905423788,0.00004700132362116066,0.9173608559169197
Mitry-Mory,791.8094403255977,0.00004699656050016711,0.91740785247742
Vista West,791.388593030443,0.00004697158179397747,0.917454824059214
Statesboro,791.0475268928495,0.000046951338368534884,0.9175017753975825
Liévin,790.9195444180582,0.00004694374217706107,0.9175487191397594
Vannes,790.5802257971183,0.00004692360247262501,0.9175956427422322
Togo-cho,790.2006322433294,0.000046901072315105324,0.9176425438145471
Urbanización el Trigal,790.0907672343399,0.00004689455145632432,0.9176894383660035
Eastbourne,789.8465097381572,0.00004688005395021698,0.9177363184199537
Los Camachos,789.7848608098797,0.000046876394878425195,0.9177831948148322
Le Chesnay-Rocquencourt,789.2798987960963,0.00004684642368002511,0.9178300412385122
Villanueva de Córdoba,789.0886589087158,0.00004683507294779132,0.91787687631146
Ooltewah,789.0601701668962,0.00004683338204489182,0.9179237096935048
Machado,788.4397183886475,0.0000467965561395049,0.9179705062496443
North Tustin,788.167560513604,0.0000467804026518238,0.9180172866522961
Ambarès-et-Lagrave,788.0847898155293,0.00004677548993176567,0.9180640621422279
Grenade,787.995633912689,0.00004677019822827188,0.9181108323404562
Lezoux,787.531978909432,0.00004674267874024606,0.9181575750191965
Mentor,787.1492978270732,0.00004671996532749368,0.918204294984524
Nürtingen,786.7407656708278,0.00004669571756632863,0.9182509907020903
Saint-Pierre-de-Chandieu,786.1655369463172,0.000046661575801686644,0.918297652277892
Drancy,785.4878131843047,0.00004662135061092519,0.9183442736285029
Ludwigsburg,785.3933359030893,0.00004661574306567957,0.9183908893715685
Torcy,784.9922759885784,0.00004659193880726008,0.9184374813103758
Newton Boyd,784.2986968566375,0.00004655077254682435,0.9184840320829226
McAlester,784.0634405523833,0.000046536809291812665,0.9185305688922144
Big Spring,783.695336625967,0.000046514961082423974,0.918577083853297
Kiyose City,783.5756666292491,0.000046507858264555956,0.9186235917115615
Nutley,783.2698131717954,0.00004648970483042729,0.918670081416392
Millau,783.1314287214722,0.000046481491246627094,0.9187165629076386
La Courneuve,782.8901459703424,0.00004646717030167037,0.9187630300779402
Birkenhead,782.6649643364298,0.000046453805012318244,0.9188094838829526
Altos,782.6481906807809,0.000046452809439289726,0.918855936692392
Lahr/Schwarzwald,782.0528388985804,0.00004641747330331292,0.9189023541656952
Standish,781.8730198884527,0.000046406800438658676,0.918948760966134
Hanover,780.9770161480585,0.00004635361959507528,0.918995114585729
Robinson,780.4691687015287,0.00004632347713651116,0.9190414380628655
Santa Fe,780.296853634249,0.000046313249656170474,0.9190877513125216
Lemoore,778.8469656913496,0.000046227193917306186,0.919133978506439
Vitré,778.3205360079883,0.00004619594854032129,0.9191801744549792
Hambledon,778.2584589773962,0.00004619226405921345,0.9192263667190385
Bocholt,777.8940860217267,0.00004617063729552053,0.9192725373563341
Herriman,776.7341732885147,0.00004610179256323381,0.9193186391488972
Tupelo,775.9520069024393,0.000046055368350522636,0.9193646945172478
Chapel Hill,775.9310109333636,0.00004605412216895334,0.9194107486394167
Joux,775.8654437662174,0.000046050230536471235,0.9194567988699532
Land O' Lakes,775.7443493726491,0.00004604304317584666,0.9195028419131291
Freehold Township,775.7131216313281,0.00004604118970409003,0.9195488831028332
Hollins,775.3327461056672,0.00004601861313390269,0.9195949017159671
Erith,775.1847105371946,0.0000460098267236939,0.9196409115426909
Whitley Bay,773.3042597877342,0.00004589821563027442,0.9196868097583212
Pace,773.0937236372123,0.00004588571959975045,0.919732695477921
McLean,772.891652926043,0.000045873726021600044,0.9197785692039426
Ploemeur,772.6824928333297,0.00004586131166474749,0.9198244305156074
Imperial,772.579232613361,0.000045855182822468184,0.9198702856984298
Weddington,772.5127225996431,0.00004585123522886249,0.9199161369336587
Sitges,772.4541051516976,0.00004584775608565146,0.9199619846897443
Moormerland,772.3753200719582,0.000045843079925482216,0.9200078277696698
Motherwell,772.3026191621304,0.00004583876488131486,0.9200536665345512
Cedar Hill,772.1500526926087,0.000045829709546849245,0.920099496244098
Jaíba,772.0815917700136,0.00004582564616022264,0.9201453218902582
Bensheim,771.5758182319071,0.00004579562679511728,0.9201911175170534
Sailly-Lez-Lannoy,771.3431051619494,0.000045781814489637635,0.920236899331543
Bains-sur-Oust,771.3418172753642,0.000045781738049225665,0.9202826810695921
Ebbw Vale,771.0841905842443,0.000045766447036313906,0.9203284475166285
Sundern (Sauerland),770.8194292672404,0.000045750732559295845,0.9203741982491878
Sycamore,770.4771290190685,0.00004573041588522864,0.920419928665073
Rocherlea,770.3204215688744,0.000045721114769595505,0.9204656497798427
Walcourt,770.2963163718733,0.0000457196840448636,0.9205113694638876
Eagle Mountain,770.1306969171299,0.00004570985397170653,0.9205570793178592
Gunsan City,770.0780682975484,0.00004570673028565502,0.9206027860481449
Aranjuez,769.9745384470048,0.00004570058543989182,0.9206484866335848
Tabernes de la Valldigna,769.331238500543,0.00004566240341867064,0.9206941490370035
Mandurah,769.105264984181,0.000045648991128424674,0.9207397980281319
Harmony,768.9479430715622,0.00004563965354237449,0.9207854376816742
Jurançon,768.8953211598161,0.00004563653025445563,0.9208310742119288
Quaraí,768.3828331287625,0.00004560611236155059,0.9208766803242903
Asson,768.379177018774,0.000045605895359093285,0.9209222862196494
Claret,768.2175920529588,0.0000455963047464596,0.9209678825243959
Bariri,767.169026684453,0.00004553406885576462,0.9210134165932516
Orrell,766.9973435272503,0.00004552387888141799,0.921058940472133
Shizuoka City,766.9170824065113,0.000045519115113237765,0.9211044595872463
Chamberlayne,766.6696765001338,0.00004550443073836799,0.9211499640179845
Verrières-le-Buisson,766.4578844313645,0.00004549186016486071,0.9211954558781494
Frutal,766.1149786570188,0.00004547150755077307,0.9212409273857002
Mably,765.9416809487026,0.000045461221747373106,0.9212863886074475
Farroupilha,765.1517458240709,0.000045414336433830125,0.9213318029438814
Temse,765.0239941608367,0.000045406753941800584,0.9213772096978232
Leominster,763.9339798843977,0.00004534205791864172,0.9214225517557417
Amargosa,763.8746895144566,0.000045338538835240965,0.921467890294577
Wachtberg,763.700397331022,0.00004532819400638906,0.9215132184885834
Martinez,763.1154658603211,0.00004529347635104014,0.9215585119649344
Bayreuth,763.1109598138704,0.00004529320890198756,0.9216038051738364
Alhaurín de la Torre,762.9724186709691,0.00004528498601795444,0.9216490901598544
Romiley,762.5489944411443,0.00004525985436200195,0.9216943500142163
Bluffdale,762.0647776183221,0.00004523111446064437,0.9217395811286769
Wausau,760.7754930263704,0.000045154591072261084,0.9217847357197492
Alzey,760.6160170837953,0.000045145125637268956,0.9218298808453865
Sherlock,760.1962233756005,0.000045120209465018405,0.9218750010548515
La Algaba,759.5805488947971,0.000045083667108345326,0.92192008472196
Parkersburg,759.3602889026494,0.00004507059393502918,0.9219651553158951
Rezé,759.2944410812214,0.000045066685644769,0.9220102220015398
College Park,758.9029768826481,0.00004504345092445001,0.9220552654524643
McHenry,758.6745902584547,0.000045029895408116534,0.9221002953478724
Cuarte,758.4087929508989,0.00004501411944156556,0.922145309467314
Swallowfield,758.255327229887,0.00004500501073349146,0.9221903144780474
Penn Hills,757.4637570127787,0.000044958028371695976,0.9222352725064191
Deltona,757.4334398864886,0.00004495622894801229,0.9222802287353671
Reichenbach im Vogtland,757.4148840040718,0.00004495512759381491,0.9223251838629609
Palencia,757.2439761445489,0.00004494498363600011,0.922370128846597
